catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_creation,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview,days_since_creation
7710,oriflame,Accounting & Finance,79,0,1,1,2022-06-29,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1021.0
7711,Quality Test,Accounting & Finance,"118,124",0,1,1,2022-06-29,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1021.0
7712,jwell,Accounting & Finance,85,4,1,1,2022-06-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1021.0
7713,dell,Accounting & Finance,2,3,1,1,2022-06-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1021.0
7714,Quality Test,Accounting & Finance,2,0,1,0,2022-06-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1021.0
7715,NM,Accounting & Finance,72,0,1,1,2022-06-29,1,0,1,2,999,100,1.0,1.0,1.0,1,0,101-500,0,1021.0
7716,yahoo,Accounting & Finance,7,0,1,1,2022-06-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1021.0
7717,tata group,Accounting & Finance,51,0,1,1,2022-06-29,1,0,1,2,10,100,1.0,1.0,1.0,1,0,More than 1000,0,1021.0
7718,ssi,Accounting & Finance,190,0,1,1,2022-06-29,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1021.0
7719,kito,Accounting & Finance,3,0,1,1,2022-06-29,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1021.0
7720,kito,Accounting & Finance,2,0,1,0,2022-06-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1021.0
7721,JOBMA ssi,Accounting & Finance,23,0,1,1,2022-06-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1021.0
7722,dell,Accounting & Finance,79,0,1,1,2022-06-29,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1021.0
7723,Pvr,Accounting & Finance,2,0,1,0,2022-06-29,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0,1021.0
7724,Pvr,Accounting & Finance,2,0,1,0,2022-06-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1021.0
7725,Ssi,Accounting & Finance,75,0,1,1,2022-06-29,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,1021.0
7726,ssi,Accounting & Finance,4,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7727,ssi,Accounting & Finance,2,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7728,sssi,Accounting & Finance,72,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7729,ssi,Accounting & Finance,2,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1020.0
7730,ssi,Accounting & Finance,76,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7731,DEN,Accounting & Finance,2,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0,1020.0
7732,dell,Accounting & Finance,79,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7733,ssi,Accounting & Finance,76,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7734,ssi,Accounting & Finance,72,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7735,DEN,Accounting & Finance,2,0,1,0,2022-06-30,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1020.0
7736,SSI,Accounting & Finance,4,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1020.0
7737,JKL,Accounting & Finance,81,0,1,1,2022-06-30,1,0,1,1,10,100,1.0,1.0,1.0,0,0,500-1000,0,1020.0
7738,GH,Accounting & Finance,97,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1020.0
7739,SSI,Accounting & Finance,16,0,1,1,2022-06-30,1,0,1,1,999,100,1.0,1.0,1.0,0,0,101-500,0,1020.0
7740,GH,Accounting & Finance,2,0,1,0,2022-06-30,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1020.0
7741,hibrid,Accounting & Finance,79,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7742,ibil,Accounting & Finance,233,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7743,Alle,Accounting & Finance,73,0,1,1,2022-06-30,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7744,GDF,Accounting & Finance,2,0,1,1,2022-06-30,1,0,1,1,1,100,1.0,1.0,1.0,1,0,26-100,0,1020.0
7745,GYN,Accounting & Finance,2,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,1,0,26-100,0,1020.0
7746,avdhiexpress,Accounting & Finance,2,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1020.0
7747,ssi,Accounting & Finance,190,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1020.0
7748,ssi,Accounting & Finance,75,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7749,dell,Accounting & Finance,2,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,1020.0
7750,airline,Accounting & Finance,15,0,1,1,2022-06-30,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1020.0
7751,wework,Accounting & Finance,80,0,1,1,2022-07-01,1,1,1,2,6,100,1.0,1.0,1.0,1,0,1-25,0,1019.0
7752,ibil,Accounting & Finance,73,0,1,1,2022-07-01,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,1019.0
7753,nio,Accounting & Finance,73,0,1,1,2022-07-01,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,1019.0
7754,jobma,Accounting & Finance,231,2,1,1,2022-07-03,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1017.0
7755,jobma,Accounting & Finance,231,2,1,1,2022-07-04,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1016.0
7756,jobma,Accounting & Finance,231,1,1,1,2022-07-04,1,0,1,1,1,100,1.0,1.0,1.0,0,0,1-25,0,1016.0
7757,wallmart,Accounting & Finance,3,0,1,1,2022-07-04,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1016.0
7758,gyt,Accounting & Finance,73,1,1,1,2022-07-04,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1016.0
7759,bvn,Accounting & Finance,2,1,1,1,2022-07-04,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1016.0
7760,IJK,Accounting & Finance,72,1,1,1,2022-07-04,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1016.0
7761,IJK,Accounting & Finance,72,1,1,1,2022-07-04,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1016.0
7762,bio,Accounting & Finance,2,1,1,1,2022-07-05,1,0,1,2,999,100,1.0,1.0,1.0,0,0,More than 1000,0,1015.0
7763,fui,Accounting & Finance,2,1,1,1,2022-07-05,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7764,ABD,Accounting & Finance,"2,3,4",0,1,0,2022-07-05,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1015.0
7765,ssi,Accounting & Finance,124,0,1,1,2022-07-05,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1015.0
7766,mbi,Accounting & Finance,73,1,1,1,2022-07-05,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7767,dell,Accounting & Finance,76,0,1,1,2022-07-05,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,1015.0
7768,mbi,Accounting & Finance,2,1,1,1,2022-07-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7769,hui,Accounting & Finance,73,1,1,1,2022-07-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7770,vio,Accounting & Finance,73,1,1,1,2022-07-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7771,jui,Accounting & Finance,2,0,1,1,2022-07-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1015.0
7772,yrp,Accounting & Finance,172,1,1,1,2022-07-05,1,0,1,1,999,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7773,ssi,Accounting & Finance,10,0,1,1,2022-07-05,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0,1015.0
7774,sso,Accounting & Finance,2,0,1,1,2022-07-05,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0,1015.0
7775,vv,Accounting & Finance,73,1,1,1,2022-07-05,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7776,SSI,Accounting & Finance,2,0,1,0,2022-07-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1015.0
7777,fyi,Accounting & Finance,74,1,1,1,2022-07-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7778,fyi,Accounting & Finance,2,0,1,0,2022-07-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7779,jobma,Accounting & Finance,72,2,1,1,2022-07-05,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7780,vv,Accounting & Finance,2,0,1,0,2022-07-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7781,JKL,Accounting & Finance,"72,2,73,83",1,1,1,2022-07-05,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1015.0
7782,SSI indore,Accounting & Finance,2,0,1,0,2022-07-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7783,Test Company Pvt Ltd,Accounting & Finance,4,0,1,1,2022-07-05,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1015.0
7784,DSE,Accounting & Finance,"2,3,4",0,1,0,2022-07-05,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1015.0
7785,mbi,Accounting & Finance,3,0,1,1,2022-07-05,1,0,1,1,1,100,1.0,1.0,1.0,0,0,500-1000,0,1015.0
7786,mbi,Accounting & Finance,2,0,1,0,2022-07-05,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1015.0
7787,upo,Accounting & Finance,3,0,1,1,2022-07-05,1,0,1,2,10,100,1.0,1.0,1.0,0,0,More than 1000,0,1015.0
7788,gyi,Accounting & Finance,3,0,1,1,2022-07-06,1,0,1,1,999,100,1.0,1.0,1.0,0,0,500-1000,0,1014.0
7789,ASD,Accounting & Finance,"72,2",3,1,1,2022-07-06,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1014.0
7790,huba,Accounting & Finance,73,1,1,1,2022-07-06,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1014.0
7791,ssi,Accounting & Finance,2,0,1,1,2022-07-06,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1014.0
7792,grt,Accounting & Finance,2,1,1,1,2022-07-06,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1014.0
7793,Test Company Pvt Ltd,Accounting & Finance,23,2,1,1,2022-07-06,1,0,1,2,10,100,1.0,1.0,1.0,0,0,101-500,0,1014.0
7794,AWD,Accounting & Finance,72,3,1,0,2022-07-06,1,0,1,1,10,100,1.0,1.0,1.0,0,0,1-25,0,1014.0
7795,tell,Accounting & Finance,73,4,1,1,2022-07-06,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1014.0
7796,ssi,Accounting & Finance,72,1,1,1,2022-07-06,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0,1014.0
7797,ssi,Accounting & Finance,47,1,1,1,2022-07-06,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,More than 1000,0,1014.0
7798,zz,Accounting & Finance,94,1,1,0,2022-07-06,1,1,1,1,11,100,1.0,1.0,1.0,0,0,1-25,0,1014.0
7799,ssi,Accounting & Finance,172,3,1,0,2022-07-06,1,0,1,1,10,60,1.0,1.0,1.0,1,0,More than 1000,0,1014.0
7800,zz,Accounting & Finance,2,0,1,0,2022-07-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1014.0
7801,kj,Accounting & Finance,172,1,1,1,2022-07-06,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1014.0
7802,SSI,Accounting & Finance,1,0,1,1,2022-07-06,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0,1014.0
7803,yrp,Accounting & Finance,231,1,1,1,2022-07-06,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1014.0
7804,AQZ,Accounting & Finance,"2,76,78",7,1,1,2022-07-06,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1014.0
7805,dell,Accounting & Finance,10,0,1,0,2022-07-06,1,0,1,2,10,60,1.0,1.0,1.0,1,0,101-500,0,1014.0
7806,AQZ,Accounting & Finance,2,0,1,0,2022-07-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1014.0
7807,mbi,Accounting & Finance,73,1,1,1,2022-07-06,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1014.0
7808,npl,Accounting & Finance,74,1,1,1,2022-07-06,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1014.0
7809,kj,Accounting & Finance,72,1,1,1,2022-07-06,1,0,1,2,10,100,1.0,1.0,1.0,0,0,101-500,0,1014.0
7810,apple company,Accounting & Finance,7,0,1,1,2022-07-06,1,1,1,1,14,100,1.0,1.0,1.0,0,0,101-500,0,1014.0
7811,juy,Accounting & Finance,4,0,1,1,2022-07-07,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,101-500,0,1013.0
7812,gio,Accounting & Finance,74,1,1,1,2022-07-07,1,0,1,0,999,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7813,SWQ,Accounting & Finance,73,4,1,1,2022-07-07,1,0,1,2,10,100,1.0,1.0,1.0,0,0,500-1000,0,1013.0
7814,gio,Accounting & Finance,2,0,1,0,2022-07-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7815,ssi,Accounting & Finance,78,0,1,1,2022-07-07,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1013.0
7816,KYT,Accounting & Finance,"2,3,4",0,1,1,2022-07-07,1,0,1,2,999,100,1.0,1.0,1.0,0,0,26-100,0,1013.0
7817,gio,Accounting & Finance,74,1,1,1,2022-07-07,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1013.0
7818,dell,Accounting & Finance,74,0,1,1,2022-07-07,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,1013.0
7819,ssi,Accounting & Finance,72,0,1,1,2022-07-07,1,0,1,1,1,60,1.0,1.0,1.0,1,0,1-25,0,1013.0
7820,yrp,Accounting & Finance,2,0,1,1,2022-07-07,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7821,yrp,Accounting & Finance,2,0,1,0,2022-07-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7822,ssi,Accounting & Finance,2,0,1,0,2022-07-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1013.0
7823,diop,Accounting & Finance,73,1,1,1,2022-07-07,1,0,1,2,10,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7824,kio,Accounting & Finance,73,1,1,1,2022-07-07,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1013.0
7825,kio,Accounting & Finance,73,1,1,1,2022-07-07,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1013.0
7826,kio,Accounting & Finance,2,0,1,0,2022-07-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1013.0
7827,Test Company Pvt Ltd,Accounting & Finance,2,0,1,0,2022-07-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7828,apple company,Accounting & Finance,2,0,1,0,2022-07-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7829,fty,Accounting & Finance,"72,2",1,1,1,2022-07-07,1,1,1,1,999,100,1.0,1.0,1.0,0,0,500-1000,0,1013.0
7830,guip,Accounting & Finance,2,1,1,1,2022-07-07,1,1,1,2,10,100,1.0,1.0,1.0,0,0,101-500,0,1013.0
7831,huim,Accounting & Finance,74,1,1,1,2022-07-07,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0,1013.0
7832,kj,Accounting & Finance,2,0,1,1,2022-07-07,1,1,1,1,1,100,1.0,1.0,1.0,0,0,26-100,0,1013.0
7833,yrp,Accounting & Finance,1,0,1,1,2022-07-07,1,0,1,1,10,100,1.0,1.0,1.0,0,0,26-100,0,1013.0
7834,relpy,Accounting & Finance,3,0,1,1,2022-07-07,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0,1013.0
7835,relegar,Accounting & Finance,73,4,1,1,2022-07-07,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1013.0
7836,we,Accounting & Finance,15,1,1,0,2022-07-07,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1013.0
7837,yrp,Accounting & Finance,2,0,1,0,2022-07-07,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1013.0
7838,innostax,Accounting & Finance,10,1,1,0,2022-07-07,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0,1013.0
7839,ssi,Accounting & Finance,97,1,1,0,2022-07-07,1,0,1,1,1,10000,1.0,1.0,1.0,1,0,500-1000,0,1013.0
7840,biko,Accounting & Finance,74,1,1,0,2022-07-07,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1013.0
7841,fty,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7842,guip,Accounting & Finance,2,0,1,0,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7843,AWQ,Accounting & Finance,"231,2,73",1,1,1,2022-07-08,1,0,1,1,1,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7844,AWQ,Accounting & Finance,2,0,1,0,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7845,kj,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7846,npl,Accounting & Finance,73,1,1,1,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7847,yrp,Accounting & Finance,3,0,1,1,2022-07-08,1,0,1,2,2,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7848,yrp,Accounting & Finance,74,1,1,1,2022-07-08,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7849,QAS,Accounting & Finance,"231,2,73",1,1,1,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7850,AQW,Accounting & Finance,"72,73",1,1,1,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7851,fty,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7852,hui,Accounting & Finance,73,1,1,1,2022-07-08,1,0,1,1,10,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7853,WEST,Accounting & Finance,"1,3,4",0,1,1,2022-07-08,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7854,HDF,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,2,16,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7855,kio,Accounting & Finance,47,0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7856,hui,Accounting & Finance,57,0,1,1,2022-07-08,1,0,1,2,2,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7857,gui,Accounting & Finance,1,0,1,1,2022-07-08,1,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7858,hui,Accounting & Finance,3,0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7859,jui,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1012.0
7860,jio,Accounting & Finance,1,0,1,1,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1012.0
7861,jui,Accounting & Finance,1,0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,1-25,0,1012.0
7862,hui,Accounting & Finance,3,0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7863,GTR,Accounting & Finance,"2,73",1,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7864,fty,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7865,Jobma,Accounting & Finance,2,0,1,0,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7866,ssi,Accounting & Finance,3,0,1,1,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1012.0
7867,hui,Accounting & Finance,61,0,1,0,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7869,Jobma,Accounting & Finance,2,0,1,0,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1012.0
7870,Test Company Pvt Ltd,Accounting & Finance,"2,3,4",0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7871,Test Compnay,Accounting & Finance,4,0,1,1,2022-07-08,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0,1012.0
7872,JKL,Accounting & Finance,"2,73",1,1,1,2022-07-08,1,0,1,1,999,100,1.0,1.0,1.0,0,0,1-25,0,1012.0
7873,Test Compnay,Accounting & Finance,4,0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7874,yrp,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7875,STR,Accounting & Finance,2,0,1,0,2022-07-08,1,0,1,1,1,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7876,TRS,Accounting & Finance,"2,3",0,1,1,2022-07-08,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,1012.0
7877,huy,Accounting & Finance,3,0,1,1,2022-07-08,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7878,npl,Accounting & Finance,3,0,1,1,2022-07-08,1,0,1,2,10,100,1.0,1.0,1.0,0,0,101-500,0,1012.0
7879,mbi,Accounting & Finance,2,0,1,1,2022-07-08,1,0,1,2,999,100,1.0,1.0,1.0,1,0,500-1000,0,1012.0
7880,ssi,Accounting & Finance,2,0,1,0,2022-07-08,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0,1012.0
7881,SSG,Accounting & Finance,2,0,1,1,2022-07-11,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0,1009.0
7882,udei,Accounting & Finance,4,0,1,1,2022-07-11,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,1009.0
7883,DWQ,Accounting & Finance,"231,2,73",1,1,0,2022-07-11,1,1,1,1,14,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7884,aceloc,Accounting & Finance,74,0,1,1,2022-07-11,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,1009.0
7885,wework,Accounting & Finance,"87,46",6,1,0,2022-07-11,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,101-500,0,1009.0
7886,gyui,Accounting & Finance,1,0,1,1,2022-07-11,1,0,1,1,3,100,1.0,1.0,1.0,0,0,101-500,0,1009.0
7887,Accenture,Accounting & Finance,24,0,1,0,2022-07-11,1,1,1,1,3,10000,1.0,1.0,1.0,1,0,26-100,0,1009.0
7888,Accenture,Accounting & Finance,2,0,1,0,2022-07-11,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7889,DWQ,Accounting & Finance,2,0,1,0,2022-07-11,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7890,huim,Accounting & Finance,2,0,1,0,2022-07-11,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0,1009.0
7891,Test Company Pvt Ltd,Accounting & Finance,"3,4,189",0,1,0,2022-07-11,1,1,1,2,4,100,1.0,1.0,1.0,0,0,101-500,0,1009.0
7892,yui,Accounting & Finance,62,1,1,1,2022-07-11,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0,1009.0
7893,DWQ,Accounting & Finance,2,0,1,0,2022-07-11,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7894,TRS,Accounting & Finance,"2,3",0,1,1,2022-07-11,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7895,Test Company Pvt Ltd,Accounting & Finance,2,0,1,0,2022-07-11,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1009.0
7896,DYT,Accounting & Finance,2,0,1,1,2022-07-11,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7897,KTY,Accounting & Finance,"2,15",0,1,0,2022-07-11,1,0,1,1,10,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7898,ftyu,Accounting & Finance,1,0,1,0,2022-07-11,1,0,1,1,1,100,1.0,1.0,1.0,0,0,26-100,0,1009.0
7899,kaka,Accounting & Finance,20,0,1,1,2022-07-11,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,101-500,0,1009.0
7900,ssi,Accounting & Finance,24,0,1,1,2022-07-11,1,0,1,1,10,10000,1.0,1.0,1.0,1,0,101-500,0,1009.0
7901,udei,Accounting & Finance,2,1,1,1,2022-07-12,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,1008.0
7902,uyt,Accounting & Finance,2,1,1,1,2022-07-12,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0,1008.0
7903,npl,Accounting & Finance,72,1,1,1,2022-07-12,1,0,1,2,1,100,1.0,1.0,1.0,0,0,500-1000,0,1008.0
7904,Test Company Pvt Ltd,Accounting & Finance,2,0,1,0,2022-07-12,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0,1008.0
